SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2011	from hqew, 明智芯科技	士港	12+	125655	SIP8-7
SA2111C	from hqew, 明智芯科技	士港	2012+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA2111C	from hqew, 明智芯科技	士港	12+	125655	
SA5624	from hqew, 明智芯科技	杭州士兰微	12+	34590	HSOP-28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	53208	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	53208	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	53208	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP28
SA5888	from hqew, 明智芯科技	士兰微	2012+	53208	HSOP28
SA5888NW/SA5888	from hqew, 明智芯科技	士兰微	2012+	835732	HSOP28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	34590	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	2012+	34590	HSOP-28
SA5954	from hqew, 明智芯科技	士兰微	12+	125655	HSOP-28
SA7412	from hqew, 明智芯科技	士兰微	12+	125655	FDIP16
SA7454	from hqew, 明智芯科技	士兰微	12+	125655	DIP-18IH
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA7496L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	125655	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	53208	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	53208	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	53208	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	53208	HSOP-28
SA9259	from hqew, 明智芯科技	士兰微	2012+	53208	HSOP-28
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SC1308L	from hqew, 明智芯科技	士兰微	12+	125655	DIP-8
SC1308LS	from hqew, 明智芯科技	士兰微	12+	125655	SOP-8
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6122-001	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-24
SC6579S	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-16
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	2012+	125655	SDIP-22
SC72131	from hqew, 明智芯科技	士兰微	12+	125655	SOP-20
SC7312	from hqew, 明智芯科技	士兰微	12+	125655	SOP-32
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7313	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-28
SC7314	from hqew, 明智芯科技	士兰微	12+	125655	DIP-28
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	2012+	125655	
SC7314S	from hqew, 明智芯科技	士港	12+	125655	
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC75823E	from hqew, 明智芯科技	士兰微	2012+	125655	QFP-64
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-16
SC9256	from hqew, 明智芯科技	士兰微	12+	125655	DIP-16
SC9257	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-20
SC9257	from hqew, 明智芯科技	杭州士兰微	12+	125655	DIP-20
SD103AWS4	from hqew, 明智芯科技	UTC	12+	3000	SOD-123
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	125655	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	835732	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	835732	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	835732	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	835732	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	835732	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	2012+	835732	SOP-8
SD46520	from hqew, 明智芯科技	士兰微	12+	81241	SOP8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	53208	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	53208	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	53208	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	53208	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	53208	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	53208	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	53208	DIP-8
SD4841	from hqew, 明智芯科技	士兰微	2012+	53208	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4843	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4844	from hqew, 明智芯科技	杭州士兰微	12+	125655	DIP-8
SD4851	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4851	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4851	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4851	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
SD4851	from hqew, 明智芯科技	士兰微	2012+	125655	DIP-8
